date,latitude,longitude,altitude_m,ndvi,albedo,cloud_cover_pct,humidity_pct,insolation_wm2,day_of_year,month,year,lst_celsius
2020-10-11,24.669,43.6653,106.3,0.1581,0.397,63.41,41.21,180.42,285,10,2020,3.71
2020-10-12,51.0298,-59.742,86.5,0.0373,0.3031,28.07,54.02,246.92,286,10,2020,-6.401
2020-10-13,-38.331,83.7717,229.8,0.2197,0.3412,49.96,41.62,144.77,287,10,2020,0.694
2020-10-14,8.1534,-34.3701,496.6,0.1814,0.4502,25.7,52.88,196.23,288,10,2020,8.869
2020-10-15,49.8586,-155.3928,296.3,0.1588,0.4235,30.5,38.86,235.7,289,10,2020,-8.111
2020-10-16,-55.9265,102.1535,422.8,0.0464,0.4073,67.8,45.87,112.36,290,10,2020,-8.294
2020-10-17,23.6904,-77.127,1025.4,0.3635,0.4193,43.14,36.68,156.1,291,10,2020,3.904
2020-10-18,-24.3181,-24.2039,162.8,0.2932,0.3675,48.58,67.26,170.64,292,10,2020,4.313
2020-10-19,50.9275,66.7598,411.3,0.2754,0.1774,37.09,59.34,200.73,293,10,2020,-5.342
2020-10-20,56.527,-60.3158,96.3,0.1423,0.3427,25.98,64.43,245.31,294,10,2020,-5.799
2020-10-21,53.312,-159.6292,38.5,0.0063,0.3337,44.09,58.5,183.07,295,10,2020,-4.736
2020-10-22,-3.0943,-45.3884,66.0,0.4165,0.3961,35.05,53.4,190.6,296,10,2020,15.976
2020-10-23,43.4451,160.0015,108.5,0.1898,0.3531,37.4,67.3,204.36,297,10,2020,-1.365
2020-10-24,41.3459,51.0244,443.8,0.1255,0.2868,99.26,75.08,115.26,298,10,2020,-9.373
2020-10-25,-21.7079,61.7325,1239.6,0.262,0.4045,38.46,50.74,207.51,299,10,2020,1.682
2020-10-26,39.4699,47.6216,13.6,0.3236,0.386,38.53,62.01,194.37,300,10,2020,1.363
2020-10-27,-55.5591,-108.3628,133.3,0.1862,0.3599,24.52,47.44,178.63,301,10,2020,-5.77
2020-10-28,11.5524,-29.3998,274.8,0.3601,0.4275,61.93,54.0,147.14,302,10,2020,12.598
2020-10-29,-32.3989,90.3383,458.3,0.3295,0.3914,47.46,64.24,214.97,303,10,2020,2.652
2020-10-30,-45.532,-143.5058,405.4,0.1016,0.3208,24.12,66.68,224.44,304,10,2020,-7.288
2020-10-31,-50.7656,-79.973,813.6,0.1377,0.3281,36.46,53.16,195.46,305,10,2020,-11.458
2020-11-01,23.5547,-80.5251,670.6,0.3319,0.3717,20.0,64.58,252.55,306,11,2020,5.612
2020-11-02,-19.215,-24.4732,654.8,0.0,0.3747,26.7,57.26,198.5,307,11,2020,11.024
2020-11-03,26.972,172.9327,101.6,0.2242,0.4113,50.95,68.03,180.23,308,11,2020,2.746
2020-11-04,-52.1572,-155.6991,738.9,0.0712,0.358,35.86,43.76,207.09,309,11,2020,-7.924
2020-11-05,-22.1652,6.7324,326.3,0.2009,0.4669,57.8,60.86,167.41,310,11,2020,4.064
2020-11-06,4.739,-115.4287,903.1,0.2287,0.4804,41.31,42.54,204.73,311,11,2020,11.405
2020-11-07,34.8868,169.4436,528.5,0.2082,0.3516,48.27,56.41,186.57,312,11,2020,1.242
2020-11-08,-21.7497,-139.2107,397.5,0.2029,0.1672,31.31,61.4,190.19,313,11,2020,13.076
2020-11-09,15.107,-34.7036,136.1,0.1553,0.4236,31.83,77.85,222.42,314,11,2020,12.256
2020-11-10,46.3173,85.6386,94.2,0.47,0.3018,67.28,54.89,134.91,315,11,2020,-3.251
2020-11-11,13.9036,73.6396,87.9,0.459,0.319,60.02,72.68,181.53,316,11,2020,19.848
2020-11-12,-32.0449,-27.8177,344.2,0.1472,0.3239,30.66,72.59,248.16,317,11,2020,4.476
2020-11-13,-57.0719,-55.2513,49.5,0.3947,0.2869,41.52,74.74,193.27,318,11,2020,-6.519
2020-11-14,44.4119,-36.8595,497.6,0.2172,0.3571,50.74,65.21,165.76,319,11,2020,0.047
2020-11-15,-57.4477,-84.8605,841.9,0.2561,0.2287,0.0,58.37,259.48,320,11,2020,-6.728
2020-11-16,44.9642,-106.0801,42.7,0.2575,0.2693,20.93,77.49,218.42,321,11,2020,5.655
2020-11-17,3.4725,-6.1057,150.4,0.2307,0.3686,27.54,51.48,244.74,322,11,2020,18.716
2020-11-18,52.6881,-83.3278,197.5,0.3597,0.3416,15.47,50.37,239.09,323,11,2020,3.662
2020-11-19,35.854,-76.5138,84.8,0.2982,0.3613,26.59,64.63,265.49,324,11,2020,7.233
2020-11-20,59.7521,56.4322,619.1,0.2112,0.2589,66.71,33.33,186.86,325,11,2020,-4.14
2020-11-21,-17.9146,168.6734,443.7,0.1772,0.2903,42.25,69.19,210.33,326,11,2020,15.712
2020-11-22,32.0626,37.3094,318.2,0.2119,0.3024,23.42,71.67,253.87,327,11,2020,4.15
2020-11-23,-11.7683,-152.2874,523.3,0.1544,0.3498,16.22,50.9,247.33,328,11,2020,19.496
2020-11-24,-2.4149,-152.7899,1042.7,0.3259,0.4118,44.3,47.17,215.4,329,11,2020,12.823
2020-11-25,15.3007,162.5124,107.3,0.2058,0.2301,4.9,61.78,266.53,330,11,2020,16.133
2020-11-26,44.8413,-72.9753,429.8,0.2776,0.2981,38.69,59.63,230.93,331,11,2020,-0.549
2020-11-27,58.09,-146.8559,421.5,0.4275,0.2263,36.88,63.5,241.52,332,11,2020,-1.756
2020-11-28,32.1928,35.6561,656.8,0.4465,0.2343,71.4,64.66,188.91,333,11,2020,4.909
2020-11-29,-9.868,44.5136,637.9,0.3417,0.374,51.04,55.54,227.93,334,11,2020,15.437
2020-11-30,-9.4372,53.4617,297.8,0.3408,0.3508,25.15,71.78,267.94,335,11,2020,19.412
2020-12-01,28.5099,-83.7353,771.4,0.5312,0.336,26.57,63.51,255.29,336,12,2020,10.753
2020-12-02,-31.3467,-174.5602,249.4,0.3974,0.3559,57.22,58.14,175.51,337,12,2020,9.858
2020-12-03,-46.7431,167.4055,508.0,0.3002,0.2725,58.23,71.74,224.85,338,12,2020,2.411
2020-12-04,-17.4453,-89.6785,1047.5,0.2219,0.2908,10.06,35.14,311.33,339,12,2020,20.454
2020-12-05,-25.5313,63.3695,467.9,0.4034,0.4162,59.18,60.13,195.75,340,12,2020,9.594
2020-12-06,-24.443,74.3868,410.6,0.4524,0.293,51.27,72.56,206.3,341,12,2020,10.159
2020-12-07,-31.9671,39.6027,303.4,0.3049,0.3363,40.46,54.32,240.41,342,12,2020,11.871
2020-12-08,-54.9488,-67.3533,328.4,0.3745,0.2825,35.87,65.66,234.19,343,12,2020,-2.814
2020-12-09,-57.8551,-82.4053,842.2,0.3096,0.1861,2.21,58.99,268.28,344,12,2020,-2.673
2020-12-10,58.5267,35.1606,55.7,0.3314,0.1745,38.11,57.19,193.63,345,12,2020,3.566
2020-12-11,-8.6672,131.7944,501.8,0.1525,0.2693,38.35,54.8,248.63,346,12,2020,20.066
2020-12-12,-13.8808,160.8241,325.2,0.3823,0.3478,24.22,61.2,275.03,347,12,2020,17.378
2020-12-13,21.5577,-141.8739,171.8,0.5022,0.3302,29.85,61.95,269.1,348,12,2020,14.648
2020-12-14,-33.8095,-124.2617,874.0,0.3372,0.3301,40.89,76.65,240.77,349,12,2020,5.99
2020-12-15,53.9953,160.1051,161.1,0.3862,0.2235,44.03,57.68,211.18,350,12,2020,6.133
2020-12-16,34.3614,85.1527,881.3,0.3341,0.3608,37.34,63.51,260.75,351,12,2020,10.068
2020-12-17,-49.2707,137.8778,268.7,0.4335,0.2239,66.01,60.71,190.18,352,12,2020,4.017
2020-12-18,-9.8903,-107.0523,436.8,0.4141,0.2916,46.16,50.86,229.88,353,12,2020,27.416
2020-12-19,45.4942,31.5309,656.8,0.3185,0.2697,40.77,57.55,227.7,354,12,2020,4.393
2020-12-20,53.3678,72.4103,64.0,0.5403,0.257,51.89,76.34,174.15,355,12,2020,2.875
2020-12-21,-3.9118,64.8403,579.5,0.5451,0.3406,65.84,71.42,210.57,356,12,2020,15.769
2020-12-22,13.6094,-33.0654,310.1,0.3943,0.2354,53.42,78.86,246.23,357,12,2020,19.176
2020-12-23,-39.9559,-174.4578,317.2,0.4891,0.1968,30.27,94.48,261.73,358,12,2020,11.655
2020-12-24,58.9402,29.8534,365.7,0.4731,0.2593,29.97,66.48,270.0,359,12,2020,6.607
2020-12-25,-32.1994,-88.8834,1178.5,0.5218,0.2415,29.48,46.13,258.27,360,12,2020,9.849
2020-12-26,53.1278,-17.9085,497.2,0.2687,0.4254,45.84,62.44,232.71,361,12,2020,2.713
2020-12-27,17.9576,164.7292,277.0,0.579,0.2918,45.36,64.76,265.18,362,12,2020,24.477
2020-12-28,12.9284,-36.3473,730.1,0.4289,0.2352,19.77,66.89,337.47,363,12,2020,23.536
2020-12-29,1.5226,122.3286,384.3,0.4577,0.2004,71.82,50.42,218.53,364,12,2020,22.57
2020-12-30,-32.3196,-112.1254,383.8,0.747,0.1565,29.39,92.87,248.13,365,12,2020,16.216
2020-12-31,-38.8166,62.0858,136.7,0.512,0.1972,46.15,76.75,256.93,366,12,2020,15.352
2021-01-01,-33.5417,171.7225,393.5,0.4499,0.2536,43.62,46.25,285.48,1,1,2021,14.197
2021-01-02,-37.6274,-143.3185,714.2,0.269,0.3173,7.78,47.58,293.33,2,1,2021,12.766
2021-01-03,33.5501,-177.0048,34.4,0.6378,0.2996,49.24,80.4,258.69,3,1,2021,13.4
2021-01-04,-17.985,-23.9102,869.8,0.3812,0.2516,27.96,66.34,308.87,4,1,2021,14.106
2021-01-05,-53.0589,-146.6548,263.3,0.3855,0.2261,22.47,51.04,285.58,5,1,2021,12.538
2021-01-06,56.2923,89.4184,55.1,0.4533,0.2549,59.51,75.37,209.16,6,1,2021,5.127
2021-01-07,46.0543,149.2375,699.1,0.6471,0.2116,50.83,42.98,218.08,7,1,2021,14.555
2021-01-08,51.3303,-23.7524,185.3,0.581,0.3231,45.37,67.95,233.61,8,1,2021,10.906
2021-01-09,59.3889,-86.8638,603.8,0.4814,0.2288,28.9,71.69,259.91,9,1,2021,3.12
2021-01-10,-39.1326,-23.6148,183.3,0.5598,0.2258,29.64,62.93,291.84,10,1,2021,17.2
2021-01-11,-12.451,80.4412,276.1,0.494,0.1117,71.18,50.67,236.92,11,1,2021,29.144
2021-01-12,30.9886,-176.7405,497.4,0.5612,0.2139,44.87,65.22,252.56,12,1,2021,20.583
2021-01-13,23.5225,32.2034,416.4,0.5656,0.2613,44.26,59.02,278.74,13,1,2021,23.584
2021-01-14,-41.5325,40.785,498.2,0.6433,0.1698,51.19,71.69,259.95,14,1,2021,16.627
2021-01-15,37.9,49.5678,148.5,0.6522,0.1823,53.0,61.96,252.38,15,1,2021,17.576
2021-01-16,-33.0671,-92.8721,671.8,0.6147,0.2555,27.6,54.49,271.8,16,1,2021,16.447
2021-01-17,-33.1419,77.059,247.1,0.534,0.14,53.99,46.76,246.3,17,1,2021,20.929
2021-01-18,4.4369,-147.0991,90.5,0.6653,0.2573,23.28,73.65,331.6,18,1,2021,36.042
2021-01-19,11.1528,-108.2627,243.4,0.5852,0.1761,50.54,66.44,243.74,19,1,2021,26.928
2021-01-20,9.6103,135.8892,131.9,0.4916,0.1807,68.02,55.97,205.0,20,1,2021,27.029
2021-01-21,-49.0216,85.9403,508.7,0.5313,0.159,48.54,64.93,273.92,21,1,2021,13.351
2021-01-22,45.2953,-175.0516,259.5,0.5896,0.2299,46.84,78.17,262.22,22,1,2021,13.159
2021-01-23,-28.128,-90.5845,60.6,0.6948,0.322,21.78,70.83,321.1,23,1,2021,25.384
2021-01-24,-44.4582,-102.8137,86.6,0.5734,0.2461,26.37,72.85,263.92,24,1,2021,16.338
2021-01-25,46.6498,-82.5097,272.8,0.4728,0.1639,22.23,68.1,304.35,25,1,2021,20.475
2021-01-26,54.6782,-90.8785,445.6,0.5932,0.2693,37.85,53.14,260.85,26,1,2021,14.889
2021-01-27,43.4553,-157.4905,1137.3,0.6183,0.1854,37.53,75.87,240.85,27,1,2021,8.422
2021-01-28,37.1419,-14.7814,304.8,0.6373,0.2633,33.97,63.47,315.02,28,1,2021,19.96
2021-01-29,18.629,83.7841,763.8,0.7303,0.2223,75.52,69.71,244.97,29,1,2021,26.343
2021-01-30,6.1029,38.4234,689.2,0.7494,0.05,55.93,72.34,269.56,30,1,2021,34.601
2021-01-31,-49.5616,62.2338,11.6,0.5579,0.1503,59.52,69.59,226.54,31,1,2021,15.318
2021-02-01,-10.9856,-150.7863,381.3,0.5935,0.2202,34.95,72.22,269.41,32,2,2021,29.178
2021-02-02,-15.2774,162.5367,116.9,0.5537,0.1798,44.6,71.78,306.22,33,2,2021,30.377
2021-02-03,-28.8295,121.8571,374.3,0.7231,0.1263,57.13,54.67,271.53,34,2,2021,24.821
2021-02-04,26.8104,109.8325,903.7,0.804,0.1425,50.01,59.2,275.95,35,2,2021,25.045
2021-02-05,-0.4949,116.2742,542.2,0.6426,0.0676,46.67,58.59,324.1,36,2,2021,43.523
2021-02-06,-50.2745,155.7758,503.4,0.6181,0.1886,33.23,60.19,248.91,37,2,2021,13.874
2021-02-07,-33.578,15.9314,127.9,0.8124,0.2845,24.61,61.29,301.63,38,2,2021,24.298
2021-02-08,21.9911,-107.8985,293.6,0.7298,0.2038,7.77,81.46,334.12,39,2,2021,30.924
2021-02-09,-50.8643,42.0421,216.6,0.6973,0.2994,50.78,86.72,245.65,40,2,2021,16.581
2021-02-10,42.1448,87.4373,782.6,0.5495,0.222,61.53,69.03,250.72,41,2,2021,11.906
2021-02-11,-0.5824,85.6503,310.9,0.7662,0.2022,55.87,83.37,299.38,42,2,2021,41.957
2021-02-12,-2.3296,7.7216,122.0,0.6092,0.2477,7.35,66.91,357.48,43,2,2021,41.861
2021-02-13,11.0889,-155.3549,350.5,0.5907,0.1678,55.28,60.19,273.67,44,2,2021,32.726
2021-02-14,38.9617,-46.3993,93.9,0.6528,0.1591,41.81,63.86,320.09,45,2,2021,21.165
2021-02-15,-18.2629,151.476,17.0,0.6498,0.2003,56.24,79.18,335.76,46,2,2021,34.8
2021-02-16,21.3619,30.4016,130.6,0.6879,0.2217,78.73,74.07,255.13,47,2,2021,28.77
2021-02-17,7.8878,13.7995,246.2,0.5755,0.1168,30.11,67.04,318.6,48,2,2021,39.359
2021-02-18,-27.9566,-83.2127,89.6,0.8082,0.115,48.45,87.77,322.53,49,2,2021,27.391
2021-02-19,45.4356,-47.3584,581.4,0.8103,0.1772,10.81,71.54,297.37,50,2,2021,20.485
2021-02-20,35.6911,142.3246,222.9,0.5172,0.1979,55.8,58.61,267.35,51,2,2021,23.439
2021-02-21,19.0142,59.9267,339.1,0.8264,0.1793,38.2,64.63,304.99,52,2,2021,34.002
2021-02-22,42.0698,103.4593,48.0,0.6303,0.0908,59.67,78.71,236.99,53,2,2021,20.59
2021-02-23,44.0753,-16.4356,592.8,0.7978,0.2593,40.13,77.48,281.24,54,2,2021,15.612
2021-02-24,25.0036,46.889,221.2,0.7271,0.1077,52.28,76.74,277.4,55,2,2021,37.458
2021-02-25,40.4416,-90.5819,114.2,0.7253,0.143,30.71,91.76,308.14,56,2,2021,21.091
2021-02-26,23.6966,73.9659,317.7,0.7223,0.0908,60.71,86.03,285.22,57,2,2021,30.403
2021-02-27,21.6169,-26.0635,398.3,0.8663,0.2677,23.38,75.76,330.82,58,2,2021,28.764
2021-02-28,14.2334,-20.6836,497.9,0.6278,0.1386,24.43,56.7,340.39,59,2,2021,32.495
2021-03-01,30.326,53.756,453.4,0.8046,0.0963,68.29,56.19,263.25,60,3,2021,28.78
2021-03-02,-40.9674,157.061,136.3,0.8458,0.195,37.99,71.0,314.95,61,3,2021,26.714
2021-03-03,45.7045,-156.9577,702.4,0.8041,0.1967,45.9,73.08,276.41,62,3,2021,22.644
2021-03-04,44.6212,116.9076,151.0,0.9688,0.1463,76.18,95.38,252.79,63,3,2021,21.961
2021-03-05,-56.4903,-74.7421,751.2,0.6698,0.2182,0.0,66.3,340.04,64,3,2021,17.115
2021-03-06,39.098,-20.189,361.8,0.8431,0.104,50.09,83.12,296.84,65,3,2021,22.654
2021-03-07,-44.5356,-172.1112,165.4,0.7327,0.1284,68.16,69.72,277.45,66,3,2021,26.729
2021-03-08,-19.7857,-71.6234,292.1,0.8916,0.05,24.8,79.68,325.47,67,3,2021,39.282
2021-03-09,29.221,0.9472,257.1,0.7627,0.0633,49.32,79.63,292.28,68,3,2021,27.421
2021-03-10,-40.7088,-159.7766,788.1,0.7152,0.2349,48.64,42.69,321.87,69,3,2021,24.18
2021-03-11,38.156,-3.2055,130.7,0.8893,0.222,34.75,71.69,306.76,70,3,2021,28.738
2021-03-12,39.8561,153.7598,5.0,0.7095,0.1451,51.58,83.61,228.0,71,3,2021,24.316
2021-03-13,0.8961,-142.0584,714.5,0.6423,0.1914,7.99,64.87,379.84,72,3,2021,45.706
2021-03-14,-59.2337,95.1987,61.8,0.6847,0.169,62.0,60.8,234.55,73,3,2021,19.424
2021-03-15,-25.5554,-32.5184,660.2,0.8389,0.1085,36.72,42.57,274.92,74,3,2021,33.081
2021-03-16,14.0312,55.8625,979.8,0.9245,0.113,64.3,60.14,322.91,75,3,2021,34.512
2021-03-17,57.7423,-86.3148,139.3,0.7541,0.1665,36.02,72.28,260.37,76,3,2021,22.617
2021-03-18,15.8176,-122.5828,572.5,0.919,0.0993,11.53,60.95,381.43,77,3,2021,42.831
2021-03-19,-28.8236,-122.2335,161.5,0.644,0.1792,15.09,71.89,352.54,78,3,2021,33.843
2021-03-20,16.0807,-154.6229,601.9,0.7451,0.1166,59.86,70.94,276.96,79,3,2021,30.438
2021-03-21,4.7982,-113.1672,379.8,0.7651,0.139,19.36,76.31,347.62,80,3,2021,44.401
2021-03-22,33.5814,59.119,489.2,0.7671,0.1786,60.17,44.45,265.03,81,3,2021,30.681
2021-03-23,-47.1623,137.4086,41.8,0.7726,0.1687,52.53,61.68,294.25,82,3,2021,18.206
2021-03-24,31.3233,113.0852,364.4,0.8515,0.0747,46.07,68.52,305.42,83,3,2021,32.037
2021-03-25,4.952,66.6484,501.3,0.7528,0.05,82.71,73.26,264.34,84,3,2021,38.318
2021-03-26,55.559,-140.2445,525.4,0.7687,0.1731,19.29,72.39,286.95,85,3,2021,18.591
2021-03-27,-18.9753,-75.8925,173.1,0.7888,0.1002,3.69,77.9,409.93,86,3,2021,38.341
2021-03-28,15.9146,-68.4695,676.5,0.7028,0.1105,14.63,60.07,401.38,87,3,2021,38.853
2021-03-29,51.8434,-90.0155,376.8,0.7499,0.1567,0.0,66.07,366.29,88,3,2021,27.941
2021-03-30,-47.6988,5.402,1079.3,0.7527,0.2783,32.11,51.58,312.59,89,3,2021,18.796
2021-03-31,52.4674,12.7994,710.0,0.7443,0.0921,29.91,71.92,302.3,90,3,2021,22.181
2021-04-01,22.5463,-51.521,38.4,0.7955,0.05,33.6,66.13,313.81,91,4,2021,36.294
2021-04-02,-51.8596,-52.6359,310.9,0.7693,0.174,14.0,79.22,316.71,92,4,2021,24.235
2021-04-03,-23.8844,118.28,281.1,0.7481,0.0941,70.93,72.82,267.05,93,4,2021,32.562
2021-04-04,24.9807,104.1454,332.9,0.9176,0.13,80.37,72.91,228.83,94,4,2021,32.136
2021-04-05,-51.9179,-69.1935,76.2,0.6441,0.1869,33.02,65.17,314.03,95,4,2021,23.125
2021-04-06,9.8605,148.9638,75.7,0.7255,0.1669,47.08,59.82,313.01,96,4,2021,43.903
2021-04-07,-18.494,163.0134,514.5,1.0,0.05,47.96,65.81,343.89,97,4,2021,31.594
2021-04-08,14.5099,-62.3727,319.0,0.691,0.0779,0.0,65.74,412.37,98,4,2021,39.072
2021-04-09,-54.511,-52.407,200.4,0.6201,0.1851,22.15,45.71,314.62,99,4,2021,24.169
2021-04-10,44.5844,2.0283,369.2,0.8413,0.1829,27.8,69.32,326.79,100,4,2021,20.58
2021-04-11,56.8187,158.8035,461.7,0.5429,0.2787,57.65,73.18,232.75,101,4,2021,12.8
2021-04-12,56.2653,135.475,586.3,0.727,0.2159,92.62,71.42,230.83,102,4,2021,13.245
2021-04-13,29.9582,-143.0755,390.8,0.9952,0.1198,35.48,69.08,326.29,103,4,2021,30.869
2021-04-14,-44.3897,-38.6169,170.4,0.6098,0.1008,0.0,70.11,361.96,104,4,2021,26.45
2021-04-15,30.9916,19.2136,536.6,0.5793,0.0967,41.16,57.97,302.09,105,4,2021,30.54
2021-04-16,-57.0496,1.1277,572.1,0.5949,0.1414,42.23,64.81,248.32,106,4,2021,18.712
2021-04-17,-57.3452,-110.2093,423.0,0.8329,0.2048,22.54,85.72,305.21,107,4,2021,15.351
2021-04-18,-21.1668,129.174,29.8,0.8935,0.1287,44.54,87.11,324.55,108,4,2021,34.884
2021-04-19,-1.3628,63.6987,410.6,0.7349,0.05,61.61,73.75,288.31,109,4,2021,40.571
2021-04-20,32.4489,121.647,778.2,0.8373,0.1081,38.39,60.15,286.99,110,4,2021,22.366
2021-04-21,21.9954,129.1551,61.3,0.9147,0.1627,41.34,84.87,297.73,111,4,2021,35.7
2021-04-22,-6.4917,89.4081,1139.2,0.9593,0.1279,69.69,45.23,313.76,112,4,2021,40.62
2021-04-23,-27.1648,-21.8842,89.7,0.7437,0.1542,17.31,71.0,340.63,113,4,2021,37.418
2021-04-24,59.6549,39.7968,313.0,0.4978,0.1991,60.87,71.1,224.84,114,4,2021,11.154
2021-04-25,-8.8582,-122.2685,31.0,0.6922,0.1952,2.55,80.78,417.33,115,4,2021,40.705
2021-04-26,-5.8336,62.5124,389.3,0.7302,0.1258,84.21,75.46,243.83,116,4,2021,37.503
2021-04-27,-40.3651,-115.4688,396.9,0.7215,0.1274,10.33,71.42,328.77,117,4,2021,29.088
2021-04-28,35.3771,69.8219,81.6,0.7317,0.0946,55.42,71.45,267.47,118,4,2021,28.588
2021-04-29,23.2419,-97.3447,136.8,0.8704,0.14,25.12,80.73,374.83,119,4,2021,36.675
2021-04-30,-33.5076,-137.6815,354.1,0.875,0.05,18.05,62.66,380.4,120,4,2021,35.415
2021-05-01,-50.1143,-120.4976,697.8,0.7087,0.1569,24.92,55.26,317.71,121,5,2021,18.702
2021-05-02,21.6599,-179.2828,558.4,0.8619,0.1193,48.38,69.48,323.02,122,5,2021,32.376
2021-05-03,18.5413,78.7463,648.7,0.7871,0.0602,74.02,67.74,259.26,123,5,2021,35.77
2021-05-04,-27.2089,83.6644,1116.8,0.7492,0.0907,71.75,39.98,304.45,124,5,2021,26.955
2021-05-05,54.1036,5.376,418.1,0.8003,0.2169,39.3,74.29,277.18,125,5,2021,13.973
2021-05-06,-41.8731,-121.9094,10.6,0.7298,0.1691,20.82,82.17,337.87,126,5,2021,24.538
2021-05-07,-8.1198,-149.9204,362.9,0.95,0.1337,65.21,72.78,285.01,127,5,2021,35.948
2021-05-08,53.2339,-173.1136,370.5,0.5582,0.1928,51.85,89.35,248.0,128,5,2021,15.077
2021-05-09,-9.6327,-120.3307,33.3,0.6862,0.1368,8.91,66.4,402.78,129,5,2021,40.861
2021-05-10,16.6231,140.708,379.2,0.7191,0.1991,54.17,65.08,307.94,130,5,2021,34.518
2021-05-11,-12.2887,-93.0467,57.0,0.7744,0.1425,15.0,70.68,386.66,131,5,2021,39.178
2021-05-12,-27.0942,-52.4623,138.3,0.8453,0.0749,22.11,74.07,339.78,132,5,2021,27.995
2021-05-13,58.0773,-142.0756,25.5,0.6765,0.2717,9.27,69.86,288.68,133,5,2021,18.466
2021-05-14,-10.8799,-99.9499,273.1,0.5787,0.1592,14.12,53.41,345.47,134,5,2021,40.025
2021-05-15,47.2919,6.9208,358.3,0.7713,0.1462,69.58,64.58,235.72,135,5,2021,19.667
2021-05-16,-32.4054,38.791,534.1,0.7756,0.0963,61.22,66.52,254.48,136,5,2021,23.16
2021-05-17,-34.4274,-91.6732,506.0,0.5003,0.1824,0.0,74.7,333.43,137,5,2021,23.536
2021-05-18,-56.2639,-159.2164,628.0,0.6635,0.1863,51.15,85.87,267.88,138,5,2021,12.134
2021-05-19,18.2,-39.2282,429.7,0.5406,0.2315,43.7,77.72,293.4,139,5,2021,33.53
2021-05-20,-15.7768,-95.6868,86.9,0.6306,0.1361,14.71,63.55,351.18,140,5,2021,37.42
2021-05-21,43.723,-100.9606,635.9,0.5789,0.137,31.12,55.08,299.02,141,5,2021,21.241
2021-05-22,-3.2148,165.5506,243.0,0.7738,0.1984,32.1,70.24,313.14,142,5,2021,39.24
2021-05-23,56.1832,41.8682,60.3,0.6564,0.2437,46.29,90.07,277.61,143,5,2021,9.51
2021-05-24,-37.7369,20.4762,85.7,0.5355,0.1853,69.47,67.77,219.33,144,5,2021,23.39
2021-05-25,44.2348,-30.321,732.0,0.7406,0.219,25.83,50.56,302.63,145,5,2021,21.843
2021-05-26,33.1916,-25.58,677.1,0.5171,0.1742,3.32,55.17,349.69,146,5,2021,27.188
2021-05-27,32.5106,14.7258,494.9,0.6899,0.1889,44.13,73.94,282.34,147,5,2021,22.383
2021-05-28,41.374,70.7147,728.8,0.562,0.2451,57.7,67.21,225.37,148,5,2021,16.688
2021-05-29,31.3229,72.7726,51.7,0.6129,0.2112,77.08,69.48,250.89,149,5,2021,25.603
2021-05-30,15.1464,-118.1902,439.4,0.7066,0.1645,22.59,74.38,341.91,150,5,2021,36.741
2021-05-31,-44.2506,0.0406,249.9,0.6791,0.262,33.69,47.1,267.48,151,5,2021,22.621
2021-06-01,-56.0969,-31.6951,638.8,0.7403,0.0897,45.17,66.26,259.27,152,6,2021,11.925
2021-06-02,50.5017,133.3897,253.9,0.6017,0.3061,56.35,76.83,243.96,153,6,2021,9.086
2021-06-03,13.998,47.3108,146.0,0.6695,0.0959,43.45,62.87,266.39,154,6,2021,33.759
2021-06-04,35.5845,11.7015,516.4,0.5748,0.1628,61.38,55.39,229.75,155,6,2021,20.038
2021-06-05,-2.2173,-138.4579,650.5,0.6508,0.1817,29.64,44.59,336.38,156,6,2021,39.477
2021-06-06,-45.923,38.0296,32.7,0.6415,0.1982,52.37,88.24,252.07,157,6,2021,18.873
2021-06-07,-44.9777,-137.8066,275.6,0.5842,0.2567,29.24,60.35,269.72,158,6,2021,16.931
2021-06-08,22.2678,-58.6056,123.4,0.4308,0.1422,6.87,69.18,319.37,159,6,2021,34.673
2021-06-09,-8.3633,-128.5769,699.2,0.6459,0.2067,16.45,68.47,317.38,160,6,2021,27.743
2021-06-10,-35.937,69.1465,380.2,0.6265,0.1769,58.74,81.95,235.79,161,6,2021,18.23
2021-06-11,-1.0087,-105.7492,543.6,0.5362,0.2127,17.83,61.03,307.37,162,6,2021,33.788
2021-06-12,-52.2949,-38.9306,404.8,0.4321,0.2164,46.52,57.18,206.45,163,6,2021,5.387
2021-06-13,9.8366,142.4429,479.8,0.7406,0.2081,55.45,69.35,286.79,164,6,2021,29.507
2021-06-14,-27.7208,-106.4461,159.7,0.6272,0.1829,33.64,82.99,305.16,165,6,2021,19.957
2021-06-15,35.7071,2.8098,587.3,0.5429,0.1901,41.12,60.35,240.93,166,6,2021,16.835
2021-06-16,-22.7566,-29.0622,847.9,0.4582,0.2276,46.13,46.9,271.06,167,6,2021,21.948
2021-06-17,-5.3736,-173.4753,134.4,0.4921,0.26,43.69,52.42,259.68,168,6,2021,35.983
2021-06-18,-58.6055,105.3929,802.2,0.652,0.2019,59.48,48.8,203.69,169,6,2021,1.183
2021-06-19,-51.3064,-155.1435,678.3,0.5409,0.1864,31.39,69.29,253.0,170,6,2021,11.125
2021-06-20,-12.9008,-9.2682,60.2,0.502,0.2516,22.46,65.93,295.38,171,6,2021,30.524
2021-06-21,-2.4073,21.8442,153.1,0.6054,0.2211,55.05,63.74,296.04,172,6,2021,36.133
